user,filename,extension,code
mackl,/Users/AK/Code/ffc/bigpaper/submissions/mackl - 3 submission/process_layoff_jobtraining.py,py,"['numpy', 'np', 'pandas', 'pd', 'sklearn', 'sklearn.ensemble', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.tree', 'sklearn.gaussian_process', 'sklearn.gaussian_process', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.neighbors', 'sklearn.ensemble', 'sklearn.ensemble', 'sklearn.tree', 'sklearn.feature_selection', 'sklearn.svm', 'sklearn.naive_bayes', 'sklearn.preprocessing', 'time', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.svm', 'matplotlib.pyplot', 'plt', 'numpy', 'genfromtxt', 'genfromtxt', 'shape', 'read_csv', 'notnull', 'sklearn.model_selection', 'shuffle', 'count', '<', 'split', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', 'count', 'count', 'count', '+']"
mackl,/Users/AK/Code/ffc/bigpaper/submissions/mackl - 3 submission/process_layoff_mice.py,py,"['numpy', 'np', 'pandas', 'pd', 'sklearn', 'sklearn.ensemble', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.tree', 'sklearn.gaussian_process', 'sklearn.gaussian_process', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.neighbors', 'sklearn.ensemble', 'sklearn.ensemble', 'sklearn.tree', 'sklearn.feature_selection', 'sklearn.svm', 'sklearn.naive_bayes', 'sklearn.preprocessing', 'time', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.svm', 'matplotlib.pyplot', 'plt', 'numpy', 'genfromtxt', 'read_csv', 'shape', '<', 'read_csv', 'notnull', 'sklearn.model_selection', 'shuffle', 'count', '<', 'split', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', '-', '+', '/', '*', 'np', 'mean', '==', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', '+', '/', '*', 'average', 'count', 'count', 'count', '+']"
greg.faletto,/Users/AK/Code/ffc/bigpaper/submissions/greg.faletto - 21 submission/ffc2.R,r,"['lattice', 'ggplot2', 'leaps', 'caret', 'pls', 'RANN', 'plyr', 'gpls', 'DMwR', 'elasticnet', 'trainControl', 'expand.grid', 'expand.grid', 'trainControl', 'expand.grid', '*', 'trainControl', 'expand.grid', '^', '^', '^', '^', '^', '^', '^', 'trainControl', 'expand.grid', '/', '*', 'print', 'read.csv', 'file', 'head', 'read.csv', 'file', 'head', 'print', 'train', 'print', 'ncol', 'length', 'all', 'sapply', 'is.na', 'ncol', 'unique', 'length', '==', 'print', 'paste', 'sum', 'as.integer', 'is.null', 'print', '!', 'is.null', '&', '==', 'print', 'print', 'ncol', '!', 'is.numeric', '|', 'is.integer', '&', 'length', 'unique', '<', '==', '|', '==', '|', '==', '|', '==', '|', '==', '|', '==', 'factor', 'ncol', 'is.integer', 'factor', 'print', 'paste', 'is.null', 'print', '!', 'is.null', '&', '==', 'print', 'print', 'paste', 'apply', 'is.na', 'mean', '<', 'print', 'paste', 'sum', 'as.integer', 'is.null', 'print', '!', 'is.null', '&', '==', 'print', 'print', 'knnImputation', 'print', 'print', 't', 'print', 'paste', 'sum', 'as.integer', '!', '!', 'is.null', '&', '==', 'print', 'print', 'paste', 'ncol', 'is.numeric', '-', 'mean', '/', 'print', 'is.null', 'print', '!', 'is.null', '&', '==', 'print', 'print', 'ncol', 'length', 'all', 'sapply', 'is.na', 'ncol', 'unique', 'length', '==', 'print', 'paste', 'sum', 'as.integer', 'is.null', 'print', '!', 'is.null', '&', '==', 'print', 'merge', 'train', 'by', 'all', '!', 'colnames', '%in%', '!', 'is.null', '&', '==', 'print', 'as.factor', 'as.factor', 'as.factor', 'mapvalues', 'mapvalues', 'mapvalues', '!', 'is.null', '&', '==', 'print', 'length', '!', 'is.null', 'print', 'train', '!', 'is.na', '!', 'is.na', 'preProcess', 'print', 'print', 'print', 'summary', 'save', 'file', 'min', 'print', '!', 'is.na', '!', 'is.na', 'train', '~', 'data', 'preProcess', 'min', 'print', 'save', 'file', 'drop', '<', 'paste', 'length', 'predict.train', 'paste', 'as.character', 'is.na', '<', '>', 'rm', 'rm', 'print', 'train', '!', 'is.na', '!', 'is.na', 'preProcess', 'print', 'print', 'print', 'summary', 'save', 'file', 'min', 'print', '!', 'is.na', '!', 'is.na', 'train', '~', 'data', 'preProcess', 'min', 'print', 'save', 'file', '<', 'paste', 'length', 'predict.train', 'paste', 'as.character', 'is.na', '<', '>', 'rm', 'rm', 'print', '!', 'is.na', '!', 'is.na', 'train', 'preProcess', 'print', 'print', 'print', 'summary', 'save', 'file', 'min', 'print', '!', 'is.na', '!', 'is.na', 'train', '~', 'data', 'preProcess', 'min', 'print', 'save', 'file', '<', 'paste', 'length', 'predict.train', 'paste', 'as.character', 'is.na', '<', '>', 'rm', 'rm', 'rep', 'length', 'rep', 'length', 'rep', 'length', 'print', 'print', 'print', 'summary', 'setwd', 'write.csv', 'file', 'row.names', 'file', 'writeLines', 'close', 'setwd']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_LinearRegression_logistic.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'sklearn.svm', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'sort_values', 'DataFrame', 'to_csv']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/impute_data.py,py,"['pandas', 'pd', 'numpy', 'np', 're', 'sys', 'math', 'mode', '>', 'mode', 'mode', 'empty', '%', '%', 'to_string', 'mode', 'mode', 'mode', 'mode', 'mode', 'math', 'isnan', 'mode', 'mode', '<', 'mode', 'set_value', 'mode', 'mode', 'mode', 'mode', 'mean', '>', 'mean', 'mean', 'mean', 'math', 'isnan', 'mean', 'mean', 'set_value', 'mean', 'mean', 'mean', 'mean', 'match', '==', 'who', '-', '%', 'who', '==', '<', '%', 'set_value', '%', '%', '-', '>', 'iterrows', 'iteritems', '<', '<', 'iteritems', '-', '<', '+', 'read_csv', 'to_datetime', '-', 'to_datetime', '/', 'np', 'timedelta64', 'astype', 'fillna', '-', 'replace', '-', 'replace', '-', 'shape', 'applymap', '<', 'all', 'drop', 'columns', '_get_numeric_data', '%', 'shape', 'shape', 'shape', 'shape', 'iterrows', '*', '/', '!=', '*', '-', '/', '%', '*', '/', '+', 'iteritems', '+', '<', '%', 'np', 'float64', '!=', 'get', '<', '%', '%', 'to_csv', '*', '%', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '==']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_ridge_SGD.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'sort_values']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_elastic_SGD.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'to_string', 'sort_values']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_ridge_log.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'sort_values']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_lasso_log.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'sort_values']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/test_run.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'sklearn.gaussian_process', 'sklearn.gaussian_process.kernels', 'DataFrame', 'read_csv', 'values', 'read_csv', 'values', 'T', '+', 'np', 'mean']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_elastic_logistic.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'to_string', 'sort_values']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_SVM_logistic.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'sklearn.svm', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'sort_values', 'DataFrame', 'to_csv']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/MissingDataScript.py,py,"['pandas', 'pd', 'numpy', 'np', 'read_csv', 'to_datetime', '-', 'to_datetime', '/', 'np', 'timedelta64', 'astype', 'fillna', 'mode', 'iloc', 'fillna', 'replace', '-', 'replace', '-', '_get_numeric_data', '<', 'to_csv', '==', 'read_csv']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'read_csv', 'columns', '!=', '!=', 'DataFrame', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'concat', '+', 'astype', 'astype', 'astype', 'to_string', 'sort_values']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/learn_with_features.py,py,"['sklearn.linear_model', 'numpy', 'np', 'sklearn.model_selection', 'pandas', 'pd', 'sklearn.decomposition', 'sklearn.feature_selection', 'sklearn.cluster', 'pickle', ',', 'os', 'sklearn.externals', 'timeit', 'data_import', 'read_csv', 'columns', '!=', '!=', 'transform', 'reshape', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', 'reshape', 'DataFrame', 'columns', '%', 'append', 'np', 'mean', '%', 'load', 'dump', 'reshape', 'concat', '+', 'astype', 'astype', 'astype', '-', 'DataFrame', 'to_csv']"
rbamos,/Users/AK/Code/ffc/bigpaper/submissions/rbamos - 4 submission/data_import.py,py,"['MissingDataScript', 'pandas', 'pd', 'sys', ',', 'os', 'sklearn.linear_model', 'sklearn.model_selection', 'random', 'numpy', 'np', '%', '%', 'read_csv', '%', 'values', 'read_csv', '%', 'values', 'T', '%', 'read_csv', 'read_csv', 'notnull', 'isin', 'sort_values', 'columns', '!=', '!=', 'to_csv', '%', 'to_csv', '%', 'values', 'values', 'T', 'np', 'concatenate', 'shape', '+', 'random', 'shuffle', '*', '/', '+', '*', '/', '*', '/', '+', '*', '/', '+', '+', '+', '+', 'append', '==']"
ruoyangp,/Users/AK/Code/ffc/bigpaper/submissions/ruoyangp - 2 submission/code.py,py,"['math', 'numpy', 'np', 'sklearn', 'IPython.display', 'sklearn.externals.six', 'collections', 'matplotlib.pyplot', 'plt', 'pandas', 'os', 'sys', 'tables', 'sklearn', 'sklearn', 'sklearn.neighbors', 'sklearn.tree', 'sklearn.tree', 'sklearn', 'sklearn.linear_model', 'sklearn.model_selection', 'sklearn.model_selection', 'sklearn.model_selection', 'sklearn.feature_selection', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.linear_model', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.metrics', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.feature_selection', 'sklearn.utils', 'resample', 'time', 'pandas', 'read_csv', 'pandas', 'read_csv', 'pandas', 'read_csv', 'notnull', 'isin', 'test', 'dtypes', '==', 'np', 'int64', 'dtypes', '==', 'np', 'float64', 'test', '|', 'loc', 'drop', 'values', 'np', 'ones', 'shape', 'ix', 'astype', '==', '==', '*', '-', 'shape', 'transform', 'shape', 'sklearn.model_selection', 'split', 'np', 'logspace', '-', '-', 'test', 'split', 'test', 'append', 'test', 'append', 'np', 'mean', 'plot', 'np', 'log10', 'np', 'logspace', '-', 'test', 'split', 'test', 'append', 'test', 'append', 'np', 'mean', 'plot', 'np', 'log10', 'sklearn.svm', '+', '+', '+', '+', '+', 'resample', 'append', 'hist', 'np', 'percentile', 'np', 'array', 'np', 'percentile', 'np', 'array', 'isin', 'loc', 'drop', 'values', 'transform', 'np', 'savetxt']"
NaijiaLiu,/Users/AK/Code/ffc/bigpaper/submissions/NaijiaLiu - 7 submission/code.py,py,"['numpy', 'nltk', 're', 'pandas', 'pd', 'csv', 'info', 'average', 'sum', 'info', '/', 'info', 'shape', 'maximum', 'amax', 'info', 'var', 'info', 'stats', 'column_stack', 'average', 'maximum', 'stats', 'append', 'read_csv', '==', '+', '+', '+', '+', 'iteritems', '>', 'append', 'append', '+', 'append', '+', 'append', '+', 'zeros', 'shape', 'match', 'items', 'zeros', 'shape', 'match', '==', '+', '+', '+', '==', 'match', 'items', 'ravel', 'as_matrix', 'columns', '+', '+', 'items', '+', 'join', 'savetxt', '==']"
datascience,/Users/AK/Code/ffc/bigpaper/submissions/datascience - 1 submission/code.R,r,"['lapply', 'getwd', 'setwd', 'paste', 'table', 'as.numeric', '::', 'table', 'table', 'as.numeric', '::', 'table', 'as.numeric', '::', 'table', 'table', 'as.numeric', '::', 'table', 'table', 'as.numeric', '::', 'table', 'table', 'as.numeric', '::', 'table', 'table', 'as.numeric', '::', 'table', 'summary', 'as.numeric', 'mean', '::', 'summary', 'table', 'as.numeric', 'mean', '::', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'table', 'summary', 'table', 'as.numeric', '::', 'mean', '::', 'table', 'summary', 'is.na', 'table', 'as.numeric', '::', 'table', 'summary', '~', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', 'summary', 'load', 'head', 'file', 'row.names', 'factorial', 'factorial', '*', 'factorial', '^', '/', 'format', 'nrow', 'colnames', 'nrow', 'dim', 'ncol', 'dim', 'colnames', 'colnames', 'rownames', 'rownames', 'labels', 'labels', '~', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', 'summary', 'load', 'head', 'file', 'row.names', 'rm', 'ls', 'gc']"
spike_slab_team,/Users/AK/Code/ffc/bigpaper/submissions/spike_slab_team - 18 submission/code.R,r,"['setwd', 'matrixStats', 'glmnet', 'spikeslab', 'foba', 'corrgram', 'randomForest', 'mice', 'boot', 'ROCR', 'e1071', 'all', 'is.na', 'colSums', 'is.na', 'mean', '-', '^', 'nrow', 'floor', '*', 'data', 'missing', 'data', '<', 'colnames', 'missing', 'paste', 'colnames', 'data', 'missing', 'missing', 'apply', 'missing', '>', 'lapply', 'data', 'unique', '>', 'mode', 'which.max', 'tabulate', 'match', '>', 'is.na', 'mode', 'mode', '<', '|', 'is.na', 'mode', 'as.data.frame', '-', 'colnames', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'apply', 'which', '!', 'colSums', 'is.na', 't', 'length', 'which', '!=', 'colSums', 'is.na', 't', 'length', 'which', '!=', 'merge', 'by', 'all', 'subset', '!', 'is.na', 'subset', 'is.na', 'data.matrix', 'data.matrix', 'data.matrix', 'nrow', '==', 'seq', 'by', 'lapply', 'cv.glmnet', 'append', 'min', 'which.min', 'cv.glmnet', 'ncol', 'colnames', 'write.csv', 'data', 'data', 'ncol', 'ncol', '==', 'boot', 'data', '~', 'colnames', 'write.csv', 'data', 'data', 'ncol', 'ncol', '==', 'boot', 'data', '~', 'colnames', 'write.csv', 'data', 'data', 'ncol', 'ncol', '==', 'boot', 'data', '~', 'cv.spikeslab', 'mean', '-', '^', 'sort', 'which', '!=', 'colnames', 'write.csv', 'data', 'data', 'spikeslab', 'data', '-', 'ncol', 'mean', 'ncol', '-', '^', 'boot', 'data', '~', 'nrow', 'ncol', 'seq', 'length', 'foba', 'mean', '-', 'round', '^', 'which.min', 'which.min', 'foba', 'beta', 'mean', '-', 'round', '^', 'colnames', 'write.csv', 'data', 'data', 'foba', 'ncol', 'ncol', 'data', '-', 'ncol', 'mean', 'ncol', '-', '^', 'boot', 'data', '~', 't', 'which', 'rowSums', 'is.na', '==', '-', 't', '-', 't', 'round', 'which', '<=', 'write.csv', 'set.seed', 'randomForest', 'importance', 'mean', '-', '^', 'randomForest', 'importance', 'colnames', 'write.csv', 'data', 'data', 'randomForest', 'ncol', 'ncol', 'importance', 'boot', 'data', '~', 'varImpPlot', 'sort', 'min', 'nrow', 'importance', 'round', 'importance', 'order', '-', 'rownames', 'rownames', '~', 'data', 'summary', 'mean', '-', '^', 'colMeans', '-', '^', 'plot', 'col', 'col', 'col', 'col', 'rownames', 'colnames', 'write.csv', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'is.na', 'apply', 'which', '!', 'colSums', 'is.na', 't', 'length', 'which', '!=', 'colSums', 'is.na', 't', 'length', 'which', '!=', 'merge', 'by', 'all', 'subset', '!', 'is.na', 'subset', 'is.na', 'data.matrix', 'data.matrix', 'data.matrix', 'nrow', '==', 'seq', 'by', 'lapply', 'cv.glmnet', 'append', 'min', 'which.min', 'cv.glmnet', 'ncol', 'as.factor', 'levels', 'prediction', '@', '/', 'max', '@', 'colnames', 'write.csv', 'as.factor', 'levels', 'prediction', '@', '/', 'max', '@', 'colnames', 'write.csv', 'as.factor', 'levels', 'prediction', '@', '/', 'max', '@', 'colnames', 'write.csv', '~', 'summary', 'exp', '/', '+', 'exp', 'beta', 'exp', '/', '+', 'exp', 'write.csv', 'tune', 'svm', 'as.factor', '^', 'gamma', 'scale', 'print', 'svm', 'as.factor', '~', 'scale', 'data', 'gamma', 'data', 'gamma', 'attr', 'colnames', 'write.csv', 'as.factor', 'randomForest', 'importance', 'prediction', 'levels', '@', '/', 'max', '@', 'colnames', 'write.csv']"
